seed,held_out_scenario,training_scenarios,strategy,candidate_group_count,training_reject_group_count,robust_candidate_group_count,max_feasible_groups,selected_groups,group_shortfall,thresholds_relaxed,selection_status,selection_worst_training_margin,n_groups,stable_count,reinspect_count,reject_count,stable_rate_target,selected_group_reject_rate,weakest_soh,largest_resistance_range,worst_safety_margin
17018,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1015,1015,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17018,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1015,,,7,7,1,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,7,0,1,6,0.0,0.8571428571428571,0.7782369630736207,0.023100380960964007,-1.0
17018,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1015,1015,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17018,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1015,,,7,7,1,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,7,3,2,2,0.375,0.2857142857142857,0.7892326181263827,0.016961331972164873,-1.0
17018,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,1015,1015,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17018,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,1015,,,7,7,1,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,7,0,1,6,0.0,0.8571428571428571,0.7801199948188935,0.016920267253839327,-1.0
17018,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,1015,1015,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17018,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,1015,,,7,7,1,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,7,0,0,7,0.0,1.0,0.7550941893177011,0.02764141744802351,-1.0
17018,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,1015,785,230,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.006896641233948841,3,0,0,3,0.0,1.0,0.7772977537130652,0.02293956974912814,-1.0
17019,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1634,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,3,2,3,0.375,0.375,0.7848420888482395,0.022935256514271085,-1.0
17019,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1634,1617,17,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.020944162468735428,1,1,0,0,0.125,0.0,0.8392899100633571,0.008688585837373086,0.19644955031678518
17019,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1634,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,1,2,5,0.125,0.625,0.770745220626227,0.0342172189922636,-1.0
17019,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1634,1617,17,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.020944162468735428,1,1,0,0,0.125,0.0,0.8262758073686077,0.012963104587563556,0.13137903684303845
17019,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1634,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,1,2,5,0.125,0.625,0.7821123380148111,0.02511992235578875,-1.0
17019,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,1634,1617,17,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.020944162468735428,1,1,0,0,0.125,0.0,0.836769828502132,0.009516313736724236,0.18384914251065979
17019,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,1634,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,1,2,5,0.125,0.625,0.7726918661686925,0.03127533536004945,-1.0
17019,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,1634,1617,17,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.020944162468735428,1,1,0,0,0.125,0.0,0.8280729331273888,0.01638239055034396,0.14036466563694397
17019,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,1634,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,0,1,7,0.0,0.875,0.746820622708352,0.0511032393009887,-1.0
17019,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,1634,1182,452,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.01956106418957494,5,1,0,4,0.125,0.8,0.7815716021788814,0.026768861961299573,-1.0
17020,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,855,,,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,5,0,3,2,0.0,0.4,0.7827662001590999,0.014977490280202232,-1.0
17020,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,855,855,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17020,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,855,,,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,5,1,1,3,0.125,0.6,0.765560901440567,0.022348299846472353,-1.0
17020,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,855,855,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17020,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,855,,,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,5,0,2,3,0.0,0.6,0.7794345255079203,0.016404791240932415,-1.0
17020,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,855,855,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17020,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,855,,,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,5,0,2,3,0.0,0.6,0.7708630551841741,0.016160495832403754,-1.0
17020,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,855,855,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17020,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,855,,,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,5,0,0,5,0.0,1.0,0.7411420397674522,0.02641049927566197,-1.0
17020,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,855,763,92,2,2,6,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.010995491492130416,2,0,0,2,0.0,1.0,0.7790735752861957,0.028871153977808595,-1.0
17021,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1555,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,4,1,3,0.5,0.375,0.7867000965200046,0.014740353739628231,-1.0
17021,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1555,1540,15,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.012231390235140083,1,1,0,0,0.125,0.0,0.8367338520847399,0.005697737441763495,0.1836692604236995
17021,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1555,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,2,1,5,0.25,0.625,0.7698063693067656,0.02199189600118756,-1.0
17021,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1555,1540,15,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.012231390235140083,1,1,0,0,0.125,0.0,0.8240428352828566,0.008495592366700944,0.12021417641428281
17021,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1555,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,4,1,3,0.5,0.375,0.78342875531047,0.016144559497984323,-1.0
17021,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,1555,1540,15,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.012231390235140083,1,1,0,0,0.125,0.0,0.8342763336383451,0.006239520672824295,0.1713816681917252
17021,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,1555,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,3,1,4,0.375,0.5,0.7750125061168558,0.015833533088142504,-1.0
17021,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,1555,1540,15,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.012231390235140083,1,1,0,0,0.125,0.0,0.825795345904199,0.008109234791931819,0.12897672952099484
17021,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,1555,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,0,0,8,0.0,1.0,0.7458297098652724,0.025872874111810384,-1.0
17021,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,1555,1261,294,4,4,4,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.004982595055681138,4,0,0,4,0.0,1.0,0.7777303986874528,0.023913047281751032,-1.0
17022,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1620,,,11,8,0,False,ACCEPT_FIXED_GROUPS,,8,4,1,3,0.5,0.375,0.7938022230834272,0.015988663287612725,-1.0
17022,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1620,1398,222,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,-0.2567263694953253,3,1,2,0,0.125,0.0,0.8341852689990382,0.015589544059456673,-0.17032175497472468
17022,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1620,,,11,8,0,False,ACCEPT_FIXED_GROUPS,,8,4,1,3,0.5,0.375,0.7774709967754341,0.023850630818081253,-1.0
17022,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1620,1398,222,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,-0.25672636949526106,3,1,2,0,0.125,0.0,0.8224726238505428,0.023256579732829685,-0.1923247794123495
17022,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1620,,,11,8,0,False,ACCEPT_FIXED_GROUPS,,8,4,1,3,0.5,0.375,0.7906398058767785,0.017511073235743746,-1.0
17022,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,1620,1398,222,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,-0.2567263694951964,3,1,2,0,0.125,0.0,0.8319172047487227,0.017074206942708336,-0.17433090613673352
17022,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,1620,,,11,8,0,False,ACCEPT_FIXED_GROUPS,,8,4,1,3,0.5,0.375,0.7825037877849472,0.02143981202469125,-1.0
17022,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,1620,1398,222,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,-0.25672636949532546,3,1,2,0,0.125,0.0,0.8248960501788529,0.02143981202469125,-0.19761948180621292
17022,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,1620,,,11,8,0,False,ACCEPT_FIXED_GROUPS,,8,2,0,6,0.25,0.75,0.7542926746380998,0.03503020827460346,-1.0
17022,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,1620,1004,616,6,6,2,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.006597818226699553,6,2,0,4,0.25,0.6666666666666666,0.7784098388092545,0.034346637436671656,-1.0
17023,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,603,,,4,4,4,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,4,2,0,2,0.25,0.5,0.7963285793020624,0.017659377106238106,-1.0
17023,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,603,603,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17023,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,603,,,4,4,4,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,4,0,0,4,0.0,1.0,0.7801974448464553,0.026347230074894146,-1.0
17023,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,603,603,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17023,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,603,,,4,4,4,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,4,2,0,2,0.25,0.5,0.7932049083539593,0.019341713459845034,-1.0
17023,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,603,603,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17023,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,603,,,4,4,4,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,4,0,0,4,0.0,1.0,0.7851685735865973,0.019832809339792812,-1.0
17023,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,603,603,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17023,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,603,,,4,4,4,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,4,0,0,4,0.0,1.0,0.7573031058787983,0.03240815896586424,-1.0
17023,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,603,575,28,2,2,6,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,-0.1540944061505911,2,0,0,2,0.0,1.0,0.7768493658459952,0.03199835197937495,-1.0
17024,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1650,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,3,2,3,0.375,0.375,0.7909798390515355,0.01776546339507945,-1.0
17024,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1650,1589,61,2,2,6,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.004356605189417258,2,2,0,0,0.25,0.0,0.838057527719995,0.012372489567782141,0.09127224750176022
17024,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1650,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,1,1,6,0.125,0.75,0.773571262713754,0.026502556749743222,-1.0
17024,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1650,1589,61,2,2,6,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.004356605189415379,2,2,0,0,0.25,0.0,0.8242703409412002,0.01845895436098144,0.07814190055665782
17024,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1650,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,3,2,3,0.375,0.375,0.787608801242396,0.01945733477324807,-1.0
17024,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,1650,1589,61,2,2,6,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.004356605189415379,2,2,0,0,0.25,0.0,0.8353877443321303,0.01355108697539098,0.08903209961869829
17024,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,1650,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,3,1,4,0.375,0.5,0.7789360604839207,0.021135952097067534,-1.0
17024,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,1650,1589,61,2,2,6,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.004356605189415379,2,2,0,0,0.25,0.0,0.8261742223752461,0.021635308632114603,0.07373096519718203
17024,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,1650,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,0,1,7,0.0,0.875,0.7488638964266318,0.03453355749060716,-1.0
17024,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,1650,1331,319,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.013340849074529648,5,1,0,4,0.125,0.8,0.7795974874229927,0.03535176516551042,-1.0
17025,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,991,,,6,6,2,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,6,1,1,4,0.125,0.6666666666666666,0.7917398060303958,0.013579603255754025,-1.228932414223252
17025,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,991,991,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17025,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,991,,,6,6,2,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,6,0,1,5,0.0,0.8333333333333334,0.7743945247504005,0.02026241107954352,-1.2611394457796772
17025,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,991,991,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17025,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,991,,,6,6,2,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,6,0,1,5,0.0,0.8333333333333334,0.7883810248256329,0.01487367793527361,-1.2349946762133373
17025,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,991,991,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17025,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,991,,,6,6,2,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,6,0,1,5,0.0,0.8333333333333334,0.7797398168942435,0.014101711066713207,-1.2503535022816887
17025,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,991,991,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17025,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,991,,,6,6,2,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,6,0,0,6,0.0,1.0,0.7497769908623523,0.023046017291141974,-1.3075244284616456
17025,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,991,952,39,2,2,6,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,-0.14490542966388098,2,0,0,2,0.0,1.0,0.7829319778740954,0.025563833445805262,-1.0
